"Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","timeofday","TotalYellow","TotalRed","HBP","ABP","TBP","Total.Fouls","B365H","B365D","B365A","B365CH","B365CD","B365CA","ExpectedR","POS","ERO"
"E0","16/04/2022","12:30","Tottenham","Brighton",0,1,"A",0,0,"D","C Pawson",5,12,0,5,14,10,4,4,3,3,0,0,"Afternoon",6,0,30,30,60,24,1.53,4,6.5,1.5,4.33,5.75,"H","N",1.5
"E0","16/04/2022","15:00","Man United","Norwich",3,2,"H",2,1,"H","A Madley",20,15,9,4,7,6,6,7,0,0,0,0,"Afternoon",0,0,0,0,0,13,1.25,6.5,10,1.28,6,10,"H","Y",1.28
"E0","16/04/2022","15:00","Southampton","Arsenal",1,0,"H",1,0,"H","P Bankes",9,23,3,6,6,6,6,8,2,1,0,0,"Afternoon",3,0,20,10,30,12,3.8,3.6,1.95,3.8,3.75,1.9,"A","N",1.9
"E0","16/04/2022","15:00","Watford","Brentford",1,2,"A",0,1,"A","S Hooper",17,16,4,5,11,9,6,5,2,1,0,0,"Afternoon",3,0,20,10,30,20,2.7,3.3,2.55,2.87,3.3,2.45,"A","Y",2.45
"E0","17/04/2022","14:15","Newcastle","Leicester",2,1,"H",1,1,"D","J Gillett",16,8,7,2,10,10,3,5,2,2,0,0,"Afternoon",4,0,20,20,40,20,2.2,3.4,3.3,2,3.5,3.6,"H","Y",2
"E0","17/04/2022","14:15","West Ham","Burnley",1,1,"D",0,1,"A","P Tierney",21,9,8,1,9,10,13,4,2,2,0,0,"Afternoon",4,0,20,20,40,19,1.7,3.8,5,1.75,3.75,4.5,"H","N",1.75
"E0","19/04/2022","20:00","Liverpool","Man United",4,0,"H",2,0,"H","M Atkinson",14,2,5,1,3,6,10,2,1,2,0,0,"Evening",3,0,10,20,30,9,1.4,5,7,1.3,5.75,9,"H","Y",1.3
"E0","20/04/2022","19:45","Chelsea","Arsenal",2,4,"A",2,2,"D","J Moss",11,14,2,4,7,6,6,1,3,1,0,0,"Evening",4,0,30,10,40,13,1.83,3.6,4.33,1.9,3.5,4.2,"H","N",1.9
"E0","20/04/2022","19:45","Everton","Leicester",1,1,"D",0,1,"A","D Coote",13,11,3,3,8,17,5,4,3,1,0,0,"Evening",4,0,30,10,40,25,2.25,3.4,3.25,2.6,3.3,2.7,"H","N",2.6
"E0","20/04/2022","19:45","Newcastle","Crystal Palace",1,0,"H",1,0,"H","T Harrington",13,10,4,2,12,12,2,5,1,1,0,0,"Evening",2,0,10,10,20,24,2.25,3.4,3.25,2.2,3.3,3.3,"H","Y",2.2
"E0","20/04/2022","20:00","Man City","Brighton",3,0,"H",0,0,"D","M Dean",17,2,5,1,12,7,7,4,0,3,0,0,"Evening",3,0,0,30,30,19,1.16,7,17,1.22,6.5,13,"H","Y",1.22
"E0","21/04/2022","19:45","Burnley","Southampton",2,0,"H",2,0,"H","S Attwell",16,11,6,3,7,7,10,10,2,2,0,0,"Evening",4,0,20,20,40,14,2.75,3.25,2.62,2.6,3.3,2.75,"H","Y",2.6
"E0","23/04/2022","12:30","Arsenal","Man United",3,1,"H",2,1,"H","C Pawson",14,14,7,5,9,12,1,7,3,4,0,0,"Afternoon",7,0,30,40,70,21,2.05,3.5,3.5,2,3.6,3.6,"H","Y",2
"E0","23/04/2022","15:00","Leicester","Aston Villa",0,0,"D",0,0,"D","A Madley",5,11,2,3,15,16,7,6,3,2,0,0,"Afternoon",5,0,30,20,50,31,2.8,3.4,2.5,2.9,3.3,2.45,"A","N",2.45
"E0","23/04/2022","15:00","Man City","Watford",5,1,"H",3,1,"H","K Friend",21,5,8,2,9,7,11,4,1,0,0,0,"Afternoon",1,0,10,0,10,16,1.1,10,26,1.1,10,23,"H","Y",1.1
"E0","23/04/2022","15:00","Norwich","Newcastle",0,3,"A",0,2,"A","C Kavanagh",5,13,2,7,11,10,2,3,0,2,0,0,"Afternoon",2,0,0,20,20,21,3.5,3.3,2.15,3.3,3.4,2.2,"A","Y",2.2
"E0","23/04/2022","17:30","Brentford","Tottenham",0,0,"D",0,0,"D","M Atkinson",15,9,2,0,8,7,12,8,2,1,0,0,"Evening",3,0,20,10,30,15,4.33,3.5,1.85,4.75,3.8,1.7,"A","N",1.7
"E0","24/04/2022","14:00","Brighton","Southampton",2,2,"D",2,1,"H","R Jones",8,18,5,5,12,7,6,6,1,0,0,0,"Afternoon",1,0,10,0,10,19,2.1,3.4,3.6,2.1,3.3,3.75,"H","N",2.1
"E0","24/04/2022","14:00","Burnley","Wolves",1,0,"H",0,0,"D","A Taylor",14,10,5,4,8,7,3,6,3,1,0,0,"Afternoon",4,0,30,10,40,15,2.7,3,2.87,2.45,3.1,3.1,"H","Y",2.45
"E0","24/04/2022","14:00","Chelsea","West Ham",1,0,"H",0,0,"D","M Oliver",26,6,5,2,11,9,3,1,1,0,0,1,"Afternoon",1,1,10,25,35,20,1.5,4.33,6.5,1.4,4.75,8,"H","Y",1.4
"E0","24/04/2022","16:30","Liverpool","Everton",2,0,"H",0,0,"D","S Attwell",18,9,4,1,8,8,13,1,2,5,0,0,"Afternoon",7,0,20,50,70,16,1.18,7,15,1.18,7,15,"H","Y",1.18
"E0","25/04/2022","20:00","Crystal Palace","Leeds",0,0,"D",0,0,"D","D England",17,9,7,2,12,13,6,3,2,2,0,0,"Evening",4,0,20,20,40,25,2.05,3.5,3.5,2.37,3.5,2.9,"H","N",2.37
"E0","28/04/2022","19:45","Man United","Chelsea",1,1,"D",0,0,"D","M Dean",6,21,3,6,9,12,2,9,0,1,0,0,"Evening",1,0,0,10,10,21,3.2,3.4,2.25,3.5,3.6,2.05,"A","N",2.05
"E0","30/04/2022","12:30","Newcastle","Liverpool",0,1,"A",0,1,"A","A Marriner",4,24,2,10,11,11,0,6,1,3,0,0,"Afternoon",4,0,10,30,40,22,8.5,5,1.36,6,4.33,1.53,"A","Y",1.53
"E0","30/04/2022","15:00","Aston Villa","Norwich",2,0,"H",1,0,"H","J Brooks",21,9,6,3,16,8,2,3,4,1,0,0,"Afternoon",5,0,40,10,50,24,1.4,4.5,9,1.4,4.75,8.5,"H","Y",1.4
"E0","30/04/2022","15:00","Southampton","Crystal Palace",1,2,"A",1,0,"H","J Gillett",8,14,3,5,13,11,6,7,1,3,0,0,"Afternoon",4,0,10,30,40,24,2.4,3.3,3.1,2.45,3.1,3,"H","N",2.45
"E0","30/04/2022","15:00","Watford","Burnley",1,2,"A",1,0,"H","C Pawson",13,17,1,6,13,9,5,6,1,2,0,0,"Afternoon",3,0,10,20,30,22,2.6,3.3,2.75,2.6,3.2,2.87,"H","N",2.6
"E0","30/04/2022","15:00","Wolves","Brighton",0,3,"A",0,1,"A","S Hooper",11,17,1,9,6,4,7,3,2,1,0,0,"Afternoon",3,0,20,10,30,10,2.7,3.2,2.75,2.7,3,3,"H","N",2.7
"E0","30/04/2022","17:30","Leeds","Man City",0,4,"A",0,1,"A","P Tierney",7,19,2,6,13,3,3,6,1,2,0,0,"Evening",3,0,10,20,30,16,8.5,6,1.3,8.5,5.75,1.33,"A","Y",1.33
"E0","01/05/2022","14:00","Everton","Chelsea",1,0,"H",0,0,"D","K Friend",9,17,4,5,9,12,3,8,3,5,0,0,"Afternoon",8,0,30,50,80,21,5,3.6,1.75,5,3.75,1.7,"A","N",1.7
"E0","01/05/2022","14:00","Tottenham","Leicester",3,1,"H",1,0,"H","J Moss",13,6,7,2,13,8,7,3,2,3,0,0,"Afternoon",5,0,20,30,50,21,1.44,4.75,7,1.33,5.25,9,"H","Y",1.33
"E0","01/05/2022","16:30","West Ham","Arsenal",1,2,"A",1,1,"D","M Dean",8,13,3,7,8,9,3,7,2,2,0,0,"Afternoon",4,0,20,20,40,17,4.33,3.8,1.8,4.2,4,1.8,"A","Y",1.8
"E0","02/05/2022","20:00","Man United","Brentford",3,0,"H",1,0,"H","C Kavanagh",9,12,5,4,4,6,3,8,1,0,0,0,"Evening",1,0,10,0,10,10,1.72,4,4.5,1.72,3.8,4.5,"H","Y",1.72
"E0","07/05/2022","15:00","Brentford","Southampton",3,0,"H",2,0,"H","M Salisbury",18,19,5,4,12,9,4,7,0,1,0,0,"Afternoon",1,0,0,10,10,21,2.15,3.5,3.3,2.1,3.4,3.5,"H","Y",2.1
"E0","07/05/2022","15:00","Burnley","Aston Villa",1,3,"A",0,2,"A","D Coote",14,12,6,7,13,11,4,5,1,2,0,0,"Afternoon",3,0,10,20,30,24,3,3.3,2.4,3,3.2,2.5,"A","Y",2.5
"E0","07/05/2022","15:00","Chelsea","Wolves",2,2,"D",0,0,"D","P Bankes",19,14,6,4,7,11,9,3,1,3,0,0,"Afternoon",4,0,10,30,40,18,1.33,5,9.5,1.4,4.75,8,"H","N",1.4
"E0","07/05/2022","15:00","Crystal Palace","Watford",1,0,"H",1,0,"H","G Scott",15,6,7,1,11,18,8,5,2,1,0,1,"Afternoon",3,1,20,35,55,29,1.65,4,5,1.66,3.8,5.25,"H","Y",1.66
"E0","07/05/2022","17:30","Brighton","Man United",4,0,"H",1,0,"H","A Madley",17,15,6,5,13,9,7,6,0,2,0,0,"Evening",2,0,0,20,20,22,2.8,3.5,2.45,2.87,3.4,2.45,"A","N",2.45
"E0","07/05/2022","19:45","Liverpool","Tottenham",1,1,"D",0,0,"D","M Oliver",22,8,3,3,12,8,11,5,3,2,0,0,"Evening",5,0,30,20,50,20,1.4,5,7,1.4,5.25,6.5,"H","N",1.4
"E0","08/05/2022","14:00","Arsenal","Leeds",2,1,"H",2,0,"H","C Kavanagh",19,3,9,2,13,15,8,2,2,2,0,1,"Afternoon",4,1,20,45,65,28,1.45,4.5,7,1.53,4.5,5.5,"H","Y",1.53
"E0","08/05/2022","14:00","Leicester","Everton",1,2,"A",1,2,"A","C Pawson",16,10,9,4,11,6,6,1,3,0,0,0,"Afternoon",3,0,30,0,30,17,2.6,3.3,2.75,2.6,3.25,2.7,"H","N",2.6
"E0","08/05/2022","14:00","Norwich","West Ham",0,4,"A",0,3,"A","R Jones",8,13,2,5,7,7,9,5,1,1,0,0,"Afternoon",2,0,10,10,20,14,4.5,3.8,1.75,4.5,3.8,1.72,"A","Y",1.72
"E0","08/05/2022","16:30","Man City","Newcastle",5,0,"H",2,0,"H","S Attwell",21,7,9,3,6,11,8,2,1,3,0,0,"Afternoon",4,0,10,30,40,17,1.16,7,17,1.16,7.5,15,"H","Y",1.16
"E0","10/05/2022","20:00","Aston Villa","Liverpool",1,2,"A",1,1,"D","J Moss",9,17,4,6,10,12,2,3,0,0,0,0,"Evening",0,0,0,0,0,22,7.5,4.75,1.4,6.25,4.5,1.5,"A","Y",1.5
"E0","11/05/2022","19:30","Leeds","Chelsea",0,3,"A",0,1,"A","A Taylor",5,17,0,4,10,14,1,5,1,0,1,0,"Evening",1,1,35,0,35,24,4.75,4.2,1.65,4.75,4,1.7,"A","Y",1.7
"E0","11/05/2022","19:45","Leicester","Norwich",3,0,"H",0,0,"D","S Hooper",20,9,8,5,10,5,10,2,0,0,0,0,"Evening",0,0,0,0,0,15,1.44,4.75,7,1.33,5.5,8.5,"H","Y",1.33
"E0","11/05/2022","19:45","Watford","Everton",0,0,"D",0,0,"D","M Dean",6,16,0,5,5,12,1,13,1,2,0,0,"Evening",3,0,10,20,30,17,4.2,3.6,1.83,5.5,3.75,1.65,"A","N",1.65
"E0","11/05/2022","20:15","Wolves","Man City",1,5,"A",1,3,"A","M Atkinson",7,16,3,5,2,10,6,2,0,1,0,0,"Evening",1,0,0,10,10,12,11,6,1.25,10,5.75,1.28,"A","Y",1.28
"E0","12/05/2022","19:45","Tottenham","Arsenal",3,0,"H",2,0,"H","P Tierney",16,8,6,4,8,15,2,2,1,3,0,1,"Evening",4,1,10,55,65,23,2.05,3.75,3.5,2.2,3.5,3.2,"H","Y",2.2
"E0","15/05/2022","12:00","Tottenham","Burnley",1,0,"H",1,0,"H","K Friend",21,8,8,1,12,8,8,2,3,2,0,0,"Afternoon",5,0,30,20,50,20,1.33,5.25,9,1.3,5.5,9.5,"H","Y",1.3
"E0","15/05/2022","14:00","Aston Villa","Crystal Palace",1,1,"D",0,0,"D","C Kavanagh",13,16,4,4,11,15,1,5,1,3,0,0,"Afternoon",4,0,10,30,40,26,2,3.5,3.75,1.8,3.5,4.5,"H","N",1.8
"E0","15/05/2022","14:00","Leeds","Brighton",1,1,"D",0,1,"A","M Dean",19,16,5,6,16,8,8,1,3,2,0,0,"Afternoon",5,0,30,20,50,24,2.62,3.5,2.62,2.62,3.4,2.62,"H","N",2.62
"E0","15/05/2022","14:00","Watford","Leicester",1,5,"A",1,2,"A","J Gillett",13,13,5,7,4,6,7,3,0,1,0,0,"Afternoon",1,0,0,10,10,10,3.8,3.5,1.95,5.5,4,1.65,"A","Y",1.65
"E0","15/05/2022","14:00","West Ham","Man City",2,2,"D",2,0,"H","A Taylor",6,31,2,8,9,5,4,9,3,1,0,0,"Afternoon",4,0,30,10,40,14,7.5,5,1.4,7.5,5,1.4,"A","N",1.4
"E0","15/05/2022","14:00","Wolves","Norwich",1,1,"D",0,1,"A","T Harrington",17,11,4,2,5,10,5,3,0,3,0,0,"Afternoon",3,0,0,30,30,15,1.45,4.75,6.5,1.55,4.5,5.75,"H","N",1.55
"E0","15/05/2022","16:30","Everton","Brentford",2,3,"A",2,1,"H","M Oliver",10,18,5,7,8,8,5,2,0,3,2,0,"Afternoon",3,2,50,30,80,16,2.05,3.6,3.5,1.85,3.5,4.2,"H","N",1.85
"E0","16/05/2022","20:00","Newcastle","Arsenal",2,0,"H",0,0,"D","D England",16,11,4,2,11,8,12,8,0,3,0,0,"Evening",3,0,0,30,30,19,4.33,3.6,1.83,4.2,3.75,1.83,"A","N",1.83
"E0","17/05/2022","19:45","Southampton","Liverpool",1,2,"A",1,1,"D","M Atkinson",4,24,2,5,6,6,1,9,2,0,0,0,"Evening",2,0,20,0,20,12,7.5,5.5,1.33,6.5,5,1.44,"A","Y",1.44
"E0","19/05/2022","19:45","Everton","Crystal Palace",3,2,"H",0,2,"A","A Taylor",12,7,6,5,9,13,4,5,2,3,0,0,"Evening",5,0,20,30,50,22,1.9,3.4,4.33,1.85,3.5,4.33,"H","Y",1.85
"E0","19/05/2022","20:00","Aston Villa","Burnley",1,1,"D",0,1,"A","P Tierney",22,10,9,5,11,20,13,6,0,1,0,1,"Evening",1,1,0,35,35,31,2.05,3.5,3.6,1.95,3.5,3.8,"H","N",1.95
"E0","19/05/2022","20:00","Chelsea","Leicester",1,1,"D",1,1,"D","S Attwell",20,2,7,1,13,7,6,0,4,1,0,0,"Evening",5,0,40,10,50,20,1.4,4.75,8,1.4,4.75,8,"H","N",1.4
"E0","22/05/2022","16:00","Arsenal","Everton",5,1,"H",2,1,"H","A Marriner",26,6,9,2,8,9,12,2,0,1,0,0,"Afternoon",1,0,0,10,10,17,1.36,4.75,9,1.33,5.25,8.5,"H","Y",1.33
"E0","22/05/2022","16:00","Brentford","Leeds",1,2,"A",0,0,"D","P Tierney",14,14,5,6,11,13,3,2,2,1,1,0,"Afternoon",3,1,45,10,55,24,2.45,3.8,2.62,2.3,3.8,2.8,"H","N",2.3
"E0","22/05/2022","16:00","Brighton","West Ham",3,1,"H",0,1,"A","K Friend",18,7,7,2,9,9,5,6,1,1,0,0,"Afternoon",2,0,10,10,20,18,2.37,3.5,2.9,2.6,3.4,2.62,"H","Y",2.6
"E0","22/05/2022","16:00","Burnley","Newcastle",1,2,"A",0,1,"A","C Pawson",12,8,5,6,8,9,8,2,1,0,0,0,"Afternoon",1,0,10,0,10,17,2.25,3.4,3.2,2.45,3.3,2.9,"H","N",2.45
"E0","22/05/2022","16:00","Chelsea","Watford",2,1,"H",1,0,"H","M Dean",19,8,8,3,9,9,3,3,0,0,0,0,"Afternoon",0,0,0,0,0,18,1.18,7.5,15,1.2,7,13,"H","Y",1.2
"E0","22/05/2022","16:00","Crystal Palace","Man United",1,0,"H",1,0,"H","M Atkinson",6,10,3,4,12,22,3,6,2,4,0,0,"Afternoon",6,0,20,40,60,34,3,3.6,2.25,2.7,3.5,2.5,"A","N",2.5
"E0","22/05/2022","16:00","Leicester","Southampton",4,1,"H",0,0,"D","J Moss",12,7,6,2,10,5,3,3,0,1,0,0,"Afternoon",1,0,0,10,10,15,1.85,4,3.8,1.65,4.33,4.5,"H","Y",1.65
"E0","22/05/2022","16:00","Liverpool","Wolves",3,1,"H",1,1,"D","A Taylor",29,7,8,5,6,3,5,3,1,0,0,0,"Afternoon",1,0,10,0,10,9,1.14,8.5,15,1.12,9,17,"H","Y",1.12
"E0","22/05/2022","16:00","Man City","Aston Villa",3,2,"H",0,1,"A","M Oliver",24,4,5,2,5,11,13,1,0,1,0,0,"Afternoon",1,0,0,10,10,16,1.16,8,17,1.18,7.5,13,"H","Y",1.18
"E0","22/05/2022","16:00","Norwich","Tottenham",0,5,"A",0,2,"A","C Kavanagh",9,19,0,13,13,7,3,2,3,1,0,0,"Afternoon",4,0,30,10,40,20,9.5,6.5,1.25,8.5,5.25,1.33,"A","Y",1.33
